a1,a2,a3,a4,load,failure
-4.61533,1.14191,0.586246,5.10208,0.0,1.0
-3.88594,-6.57393,2.0975,3.49374,0.0,1.0
1.31934,-3.60194,-0.892616,1.79803,0.0,0.0
-2.32724,-3.42428,6.02726,-1.97937,0.0,1.0
-0.645637,0.389817,-0.985805,-2.15741,0.0,0.0
-0.588815,-2.32949,0.12842,2.97546,0.0,1.0
-0.106023,-6.83507,1.30722,-2.32794,0.0,0.0
-0.55598,-6.3032,2.63768,-0.51196,0.0,0.0
3.21285,-0.0559864,-2.16565,3.39763,0.0,0.0
2.08129,-0.52947,0.509324,1.44928,0.0,1.0
-17.9814,-5.19581,2.07983,-4.30566,0.0,0.0
-3.40152,-11.6644,-2.10259,-0.601809,0.0,0.0
-2.88138,-1.76897,4.95377,2.52107,0.0,0.0
1.81471,5.51988,3.54707,0.651257,0.0,1.0
2.94652,6.72261,5.53921,6.52794,0.0,1.0
5.98737,-0.133545,-5.21678,2.42449,0.0,0.0
-4.5827,2.51177,-1.05166,2.01283,0.0,1.0
-1.42802,0.618849,-0.260501,-4.35254,0.0,0.0
0.695035,0.880517,0.340687,-2.44274,0.0,1.0
1.39991,0.454251,-1.81845,4.20723,0.0,0.0
-3.29245,1.11352,-2.57832,2.29641,0.0,0.0
3.4387,0.427433,-1.12154,-3.4067,0.0,0.0
-6.8669,6.22973,1.38054,-1.19786,0.0,0.0
-2.65458,1.1944,1.41234,-0.00816093,0.0,0.0
7.0911,3.94529,1.36973,0.687798,0.0,0.0
3.73367,-1.12047,0.0922051,-2.1176,0.0,0.0
4.35066,1.11013,1.93439,0.121967,0.0,1.0
0.924852,-0.681153,0.562542,-3.67536,0.0,0.0
3.23513,-6.25723,5.32431,-3.91157,0.0,0.0
-1.48856,0.238497,0.497273,0.98369,0.0,0.0
1.37174,0.64902,-4.68639,2.91054,0.0,0.0
-3.53187,-8.17713,5.36247,-0.894664,0.0,1.0
31.5271,0.504495,1.8399,2.57253,0.0,0.0
-2.17829,2.24507,0.0294523,2.70561,0.0,0.0
3.21799,0.15284,0.429063,2.08577,0.0,1.0
5.29806,2.9292,-0.603315,-1.25649,0.0,0.0
14.4457,-4.48386,7.47772,-6.22332,0.0,0.0
5.07094,-0.0224457,3.44769,0.889406,0.0,1.0
0.324452,-3.25087,6.92003,-2.50522,0.0,1.0
-8.59198,2.18782,-2.95039,-1.24293,0.0,0.0
-7.1953,8.65632,-1.66194,9.83375,0.0,0.0
2.6484,-0.7207,1.27037,-3.44249,0.0,1.0
2.05054,-1.07106,3.37592,4.04477,0.0,0.0
3.59052,-4.51629,-1.83583,5.12336,0.0,0.0
-9.45567,-5.1877,-1.47529,-5.05996,0.0,0.0
1.79319,1.46705,-1.23618,-1.46847,0.0,0.0
-3.34539,1.66591,-0.21389,1.53743,0.0,1.0
0.569174,2.22066,-3.55256,-4.6284,0.0,1.0
1.6467,-1.98711,2.2152,1.72976,0.0,1.0
0.054933,0.600856,-0.682734,1.19394,0.0,0.0
-3.59088,4.74234,3.17695,2.50662,0.0,1.0
-1.06722,3.47925,-0.753341,1.67986,0.0,0.0
-0.935721,-1.32746,1.56766,-1.66689,0.0,1.0
6.71295,12.7025,-1.93313,0.0587484,0.0,0.0
-7.2755,8.69345,3.18916,3.25459,0.0,0.0
2.7654,0.537036,-0.301907,1.11655,0.0,0.0
-2.11429,2.16036,-2.40979,-1.51419,0.0,1.0
5.06476,-8.49723,1.43495,3.18878,0.0,1.0
1.72112,-3.21953,-0.328823,-0.47049,0.0,1.0
2.05927,0.590587,0.430467,-1.62141,0.0,0.0
3.19671,-0.383097,0.159647,-0.18584,0.0,1.0
-0.116045,4.67176,0.517495,-2.09528,0.0,1.0
0.468256,-1.3761,-1.42908,-1.57762,0.0,1.0
-3.8067,1.96752,1.13619,0.352489,0.0,0.0
1.89626,0.706429,1.09439,-0.56774,0.0,0.0
-0.385814,-3.64883,6.83678,-3.90301,0.0,0.0
7.94595,7.8133,-6.28772,-2.30635,0.0,1.0
4.20021,-0.994051,4.74072,-3.82254,0.0,0.0
0.97742,-2.28365,0.39746,2.18364,0.0,0.0
-3.81341,-2.43447,0.356032,-2.09789,0.0,0.0
3.00774,-0.114515,-0.538174,0.486677,0.0,0.0
1.53369,-1.04219,0.137555,-0.771427,0.0,0.0
-3.21209,4.88332,-0.435538,-5.47766,0.0,1.0
-4.68315,1.30767,-7.41364,1.67951,0.0,0.0
3.83169,-1.91766,0.826628,1.77804,0.0,1.0
0.202197,4.13677,-1.85575,-1.46502,0.0,1.0
-2.15332,4.12148,0.575768,-0.529212,0.0,0.0
5.14688,0.289175,-2.92335,-4.09754,0.0,0.0
-13.8799,0.276242,1.57517,1.48769,0.0,0.0
1.98722,1.11075,0.00350568,-0.959397,0.0,0.0
-6.84256,5.02547,-0.0598371,-7.53205,0.0,0.0
-0.332583,1.15746,0.430345,0.191291,0.0,0.0
0.190688,-1.44784,-6.14764,0.239568,0.0,0.0
8.79309,-4.94886,-1.98298,-1.95905,0.0,1.0
2.71759,1.9743,2.71919,-0.0610075,0.0,1.0
1.18643,1.01409,1.83953,-0.790087,0.0,1.0
5.15216,-2.96632,-1.61015,4.09778,0.0,0.0
-0.606507,0.208798,3.41118,1.54842,0.0,0.0
4.46207,-0.591074,0.880815,-0.701029,0.0,1.0
6.24373,-1.53898,-4.67345,-5.10828,0.0,1.0
-1.88246,-1.93769,-2.22209,2.36843,0.0,0.0
5.49024,-8.27889,-5.48148,-4.92006,0.0,1.0
-4.52102,-2.26038,2.82696,9.89229,0.0,1.0
1.43693,-0.039213,-1.96243,-0.15323,0.0,0.0
2.85038,-1.85775,2.89448,-1.3865,0.0,1.0
-2.72697,3.21893,0.471828,1.04848,0.0,0.0
-8.27446,3.27246,5.47043,-3.32155,0.0,0.0
0.142658,0.791388,-0.0266752,-2.07714,0.0,1.0
-1.79953,-3.13501,5.30065,-6.13892,0.0,1.0
-0.189969,-7.32919,1.62311,1.02507,0.0,1.0
5.94766,0.924649,2.81235,2.72426,0.0,0.0
-8.88869,19.7714,3.30767,-7.66561,0.0,0.0
15.8225,-7.9412,-3.17901,0.888256,0.0,0.0
0.989682,-0.146801,-0.82523,0.193192,0.0,0.0
-1.24786,1.45613,0.618309,3.11014,0.0,1.0
1.42809,3.98966,-0.887197,-2.51822,0.0,0.0
4.80485,-6.74357,7.79344,-1.91231,0.0,0.0
0.831654,0.747798,-0.856945,-5.02604,0.0,1.0
-0.458018,-3.15993,0.618035,-1.35221,0.0,0.0
-0.924289,0.457998,3.14196,2.72479,0.0,0.0
-0.536094,-1.20501,-1.41166,-5.8036,0.0,0.0
-0.721319,3.58531,-0.74789,6.336,0.0,0.0
-2.27584,4.7191,7.25058,-1.94258,0.0,0.0
4.01085,-1.91847,-0.635266,0.483884,0.0,1.0
-0.619406,3.12835,1.43331,-0.084898,0.0,1.0
1.65507,-0.790001,-0.562631,0.844356,0.0,1.0
-1.16299,2.5539,0.148358,-1.89819,0.0,1.0
0.904888,1.14401,-1.39357,0.975399,0.0,0.0
0.596252,0.168808,-2.61723,-4.02229,0.0,0.0
2.24742,0.818634,0.259097,0.194662,0.0,0.0
-0.25637,2.06056,-1.80961,3.55932,0.0,1.0
10.2912,2.54048,-4.29499,6.80054,0.0,0.0
-1.21321,2.01599,-1.31408,-0.230624,0.0,0.0
-3.18088,-0.379341,-0.778777,-1.21877,0.0,0.0
-4.72515,-4.74905,-0.442981,4.87482,0.0,0.0
0.914251,-3.38553,1.33827,-1.58211,0.0,0.0
-0.904576,0.914766,2.06116,-2.32345,0.0,0.0
-0.922453,0.603365,1.07442,-0.0714031,0.0,1.0
-1.22978,-0.0198862,-1.67893,2.64585,0.0,1.0
-3.61847,1.5452,-0.044837,0.978457,0.0,0.0
1.7012,0.0959727,2.39825,-0.92975,0.0,0.0
4.79557,2.92039,-2.1159,3.02358,0.0,0.0
2.32988,-5.34064,1.74543,6.5959,0.0,1.0
1.00442,3.26381,2.56158,-1.47816,0.0,0.0
5.03003,0.972523,0.88355,3.22359,0.0,0.0
3.58581,3.13445,2.37238,-3.42896,0.0,0.0
-0.114684,-1.54692,0.92033,0.378711,0.0,1.0
3.03997,0.854944,0.272763,-1.82388,0.0,1.0
-2.50656,-2.05018,1.76586,-0.0161849,0.0,0.0
-9.18751,8.89264,-0.286316,-4.80655,0.0,0.0
0.766494,1.61954,0.685257,-0.570518,0.0,1.0
0.46545,5.91763,-5.65455,-1.40523,0.0,1.0
1.23107,-0.716115,-0.269166,0.896474,0.0,1.0
-0.406427,1.0022,-1.6717,-2.32296,0.0,0.0
1.32663,-1.55792,-1.29082,0.491078,0.0,0.0
-5.21996,8.61736,-5.92829,5.01978,0.0,0.0
3.03628,4.15063,3.59877,0.460762,0.0,0.0
-9.41063,-2.18715,7.05422,-11.5891,0.0,0.0
-6.69011,0.899801,4.62129,-1.62038,0.0,1.0
-6.46009,3.25025,2.73653,7.70971,0.0,1.0
-0.0312553,1.69277,-0.710354,1.70314,0.0,1.0
1.01814,-1.08188,1.32731,0.208063,0.0,0.0
0.29571,-4.21522,1.8163,-3.88056,0.0,1.0
4.52872,3.21408,-0.578715,1.36123,0.0,0.0
3.09522,-2.44204,-3.35926,-6.17338,0.0,0.0
4.65903,1.23854,-10.1331,0.0625582,0.0,1.0
-4.49774,0.377956,-0.847202,4.18061,0.0,1.0
3.54616,0.759562,-1.68107,-3.28957,0.0,1.0
15.2924,-0.691311,3.06365,-2.14874,0.0,0.0
1.53492,-1.6494,-0.680512,-0.816258,0.0,1.0
1.55272,-0.740179,0.141328,-4.54941,0.0,1.0
-1.23913,1.46736,0.0834932,-2.05923,0.0,1.0
-12.5429,-3.10339,1.80346,-8.09641,0.0,0.0
7.11342,-0.0483881,-2.27734,4.96955,0.0,0.0
1.80221,0.530565,0.0823793,-0.956493,0.0,1.0
9.6683,-0.361762,3.98095,-1.0859,0.0,0.0
0.586243,7.65669,-1.49688,2.35891,0.0,0.0
5.49592,-23.984,-2.87957,2.16935,0.0,0.0
2.13587,-0.25122,0.345865,-0.339318,0.0,0.0
-6.43768,-0.347899,2.41049,-0.157614,0.0,0.0
6.42073,0.0682806,-1.55679,-0.290564,0.0,1.0
1.14626,1.4125,-0.886528,3.14063,0.0,1.0
0.100162,1.22399,3.55225,-3.41595,0.0,0.0
-2.21009,-4.61835,-3.32016,2.66018,0.0,0.0
2.81371,0.18651,0.737997,0.549765,0.0,0.0
-6.66811,2.16854,-8.02241,4.19574,0.0,1.0
-1.01864,0.162025,-1.49132,0.0264751,0.0,0.0
6.80674,3.14925,4.81769,3.30604,0.0,0.0
-0.114338,-2.72925,-0.809864,5.22338,0.0,1.0
-0.452598,1.60792,1.31288,0.267546,0.0,0.0
-11.7522,-1.35729,-6.76293,-1.14672,0.0,1.0
-8.501,-3.38435,-5.04649,-2.34123,0.0,0.0
6.93242,0.871894,1.60774,2.25074,0.0,0.0
-0.162605,-2.21318,0.586448,-0.289846,0.0,1.0
-4.41885,-4.91696,-2.87899,-2.29251,0.0,1.0
1.42786,6.6313,-2.62075,5.1116,0.0,1.0
-9.45671,7.74944,1.72114,2.71943,0.0,0.0
3.57446,-4.17486,1.17832,-5.0011,0.0,1.0
1.2741,1.39586,-1.60389,-0.931564,0.0,1.0
3.7713,-0.733263,0.598018,-4.10391,0.0,1.0
0.143364,-1.36782,1.2742,-0.586238,0.0,0.0
-1.89466,5.29285,-6.71619,0.346261,0.0,1.0
-4.70577,-3.11557,-4.33448,1.93197,0.0,0.0
-0.665531,-1.86585,2.98787,-0.620295,0.0,0.0
-1.62144,-0.523515,5.96084,2.61538,0.0,1.0
-3.39115,0.731327,1.2551,0.748833,0.0,0.0
-0.629881,-2.49388,-0.726183,1.61003,0.0,0.0
-0.927971,0.31247,-1.13342,0.60846,0.0,0.0
3.0499,0.864821,0.707621,-0.366272,0.0,0.0
2.76187,-2.5255,0.652897,4.02748,0.0,1.0
5.56636,0.492805,1.98868,3.22875,0.0,0.0
-0.749309,-1.10338,1.03083,1.62782,0.0,1.0
-2.62367,5.38695,-0.829337,0.277779,0.0,1.0
2.36292,1.57045,-0.251438,1.43366,0.0,1.0
-2.09985,-2.72445,1.36351,-0.553435,0.0,0.0
-19.6584,-10.9185,2.43947,-9.88749,0.0,0.0
-2.74351,-1.88022,-0.663675,-3.00123,0.0,1.0
3.68882,1.9882,-1.55194,2.68469,0.0,0.0
-3.15018,0.222321,-0.805786,1.4321,0.0,1.0
2.43694,2.18932,3.21647,-2.88853,0.0,0.0
0.732187,3.23137,0.915118,2.46608,0.0,1.0
-4.07984,2.02963,-1.15348,0.894595,0.0,0.0
-4.59139,-0.71971,-2.25167,0.988748,0.0,0.0
8.62541,-0.235678,-2.29599,0.853759,0.0,0.0
0.643508,2.24517,-0.439402,-0.217332,0.0,0.0
-5.92335,-9.86455,7.29572,-11.0059,0.0,1.0
-4.12968,-1.00165,-2.03684,-0.0136565,0.0,0.0
10.0092,0.250828,3.9688,2.20075,0.0,0.0
0.340994,-1.80721,-4.19195,3.41996,0.0,1.0
-3.78651,-3.34473,-2.85845,2.81571,0.0,0.0
3.15666,0.48022,-0.635219,-1.9935,0.0,0.0
-3.89573,9.20814,-2.67642,-7.63557,0.0,1.0
2.31173,0.131558,-2.72354,0.934471,0.0,1.0
2.3882,-0.723098,-2.42465,-0.320413,0.0,1.0
4.93829,0.873543,-3.33871,6.11545,0.0,0.0
-4.7211,4.77123,-5.04196,-0.771685,0.0,1.0
-0.337546,1.95059,-0.985068,0.77084,0.0,1.0
-5.26462,-6.16834,-0.723692,0.269619,0.0,0.0
4.99208,-1.73324,-10.0449,-0.0183337,0.0,0.0
0.744459,-1.11058,-0.376003,0.62354,0.0,0.0
-0.23803,-1.45854,-5.33055,-4.87774,0.0,1.0
-5.73972,-1.61854,0.187554,-1.46914,0.0,0.0
-3.09197,0.893597,-0.537396,-3.66095,0.0,0.0
2.45438,-6.97492,1.75627,-2.19277,0.0,1.0
-1.81588,1.65368,0.0430034,-0.0613479,0.0,1.0
-1.96405,1.36718,2.4437,-0.557476,0.0,0.0
0.197336,-2.30497,-5.22963,-1.7628,0.0,1.0
-2.68245,1.36065,-1.03437,1.8126,0.0,1.0
-0.693795,2.98035,0.988492,0.240205,0.0,1.0
4.58871,-3.36357,7.05806,-0.147319,0.0,0.0
8.02081,0.918058,-1.13143,0.696436,0.0,1.0
3.64358,7.9359,-6.64544,-1.88942,0.0,0.0
-23.5006,6.2605,-1.69642,-5.13816,0.0,0.0
-4.69349,0.821691,-0.775682,3.03462,0.0,1.0
4.50318,2.96611,-0.761113,0.250738,0.0,0.0
-8.48705,-3.55246,1.39172,-0.538452,0.0,0.0
-1.13773,-1.4257,-1.74131,-2.72997,0.0,0.0
7.28436,2.99074,5.41577,-0.0944866,0.0,0.0
8.90681,2.16953,-3.90136,0.193031,0.0,0.0
-0.357855,2.11553,0.153541,-1.98448,0.0,1.0
-0.619426,-1.75492,2.49161,0.943129,0.0,0.0
-1.16576,1.00162,-3.3386,0.329837,0.0,1.0
-0.96281,-0.414664,-0.545267,-0.287867,0.0,1.0
-0.971561,-1.64294,1.40055,-0.441794,0.0,0.0
-2.65646,-2.04986,3.26985,0.890628,0.0,1.0
0.686962,0.766812,0.334973,-3.34199,0.0,1.0
-5.36796,-0.769911,1.29723,0.506121,0.0,0.0
-1.68241,-4.67417,-2.666,-4.59458,0.0,1.0
-4.75864,5.37882,4.84941,-0.386012,0.0,1.0
-0.536502,1.73323,-1.30236,-2.60249,0.0,0.0
-4.80135,2.34824,-2.39819,3.83095,0.0,1.0
-9.14364,-2.66859,-6.45906,-0.0596826,0.0,0.0
1.25322,-2.35609,0.103758,-1.05594,0.0,0.0
-2.7656,-0.171245,-2.04226,2.40194,0.0,1.0
3.13309,0.5647,0.64781,-0.59417,0.0,0.0
-1.42726,-3.30704,5.08661,-3.93136,0.0,1.0
-5.96131,-9.12338,-0.873698,-7.52092,0.0,0.0
-0.22099,2.80378,2.44218,1.13474,0.0,0.0
-5.49799,-4.43792,2.4335,-1.72834,0.0,1.0
-0.0934512,-1.75249,-3.799,0.529805,0.0,0.0
-1.17234,1.46033,-0.472344,-4.00166,0.0,0.0
-0.218374,-4.71101,-2.12084,2.74004,0.0,1.0
-0.0227488,-1.07114,0.981794,-6.10589,0.0,1.0
-3.24894,1.00828,-4.20684,2.97731,0.0,1.0
5.33135,0.0819939,-0.808854,0.529464,0.0,1.0
4.5159,12.2732,-4.11526,2.15464,0.0,0.0
-0.719511,-4.08965,-0.440023,1.72959,0.0,0.0
1.81304,4.25448,2.66948,-1.7996,0.0,0.0
-0.496387,-1.55678,-0.964233,0.604765,0.0,0.0
-3.48554,6.94405,-1.21848,2.63341,0.0,1.0
-1.78012,-1.83236,-0.741295,-9.87605,0.0,0.0
1.07717,1.77313,-1.2142,3.82797,0.0,1.0
-1.0505,-1.03976,-0.470381,1.72895,0.0,1.0
3.83477,0.032899,1.0364,0.217839,0.0,0.0
3.07777,-4.37785,6.83729,-2.59846,0.0,1.0
-1.93605,-1.94649,4.50751,1.09883,0.0,1.0
-10.5405,4.75517,3.35448,-6.92185,0.0,0.0
-3.05078,-5.29909,1.56079,-3.94793,0.0,0.0
4.4929,-6.09344,-1.73112,-4.05801,0.0,1.0
-3.60366,4.2982,-1.21111,0.170127,0.0,1.0
1.0029,1.40867,-5.31964,2.15118,0.0,0.0
-2.13849,-1.187,-3.57041,-2.66861,0.0,0.0
-1.12474,3.39007,-1.43404,-1.3331,0.0,1.0
-0.955028,4.03937,0.04966,-0.216801,0.0,1.0
-7.18972,-1.09397,-1.73586,-4.3842,0.0,0.0
3.42353,-4.42202,-0.148183,0.697078,0.0,1.0
1.32317,1.21426,-0.629384,-4.61815,0.0,0.0
-9.75898,2.15708,5.51012,-5.45971,0.0,0.0
4.86166,-1.52908,0.201948,-3.32991,0.0,0.0
-1.01472,3.50801,-6.86837,5.3471,0.0,1.0
-2.98163,6.94591,0.830974,-0.209913,0.0,1.0
0.295359,0.557667,2.42865,-0.239195,0.0,0.0
-0.714819,-0.0840268,-1.67754,1.64307,0.0,1.0
3.11768,1.64798,2.315,-0.744383,0.0,0.0
-0.529564,-1.2423,-1.17409,2.61407,0.0,1.0
-0.985792,-1.27197,-1.84612,1.63284,0.0,1.0
-0.983506,1.87282,0.352494,-0.251567,0.0,1.0
-0.123846,0.0862371,0.101617,0.301255,0.0,1.0
4.98984,-1.71514,5.36687,-7.24701,0.0,1.0
12.1435,10.1,-2.46757,3.32044,0.0,0.0
5.18657,0.896186,-0.18321,-0.687376,0.0,0.0
-1.88706,-1.3542,-1.08613,2.6164,0.0,1.0
2.33938,-6.01629,4.75305,-0.680498,0.0,1.0
1.99382,4.40887,-5.43096,3.94628,0.0,1.0
0.80021,6.24952,-2.97443,-1.48204,0.0,1.0
1.34016,-0.061539,0.458231,-0.622477,0.0,0.0
-3.12001,-6.2582,1.71765,-1.84711,0.0,1.0
13.4521,-0.909992,3.62063,2.29702,0.0,0.0
0.13105,-2.22689,-0.331712,-0.243206,0.0,0.0
-9.59738,2.79378,6.25667,6.29142,0.0,1.0
0.357793,-0.180254,0.0779096,-1.99619,0.0,0.0
1.67133,0.26995,0.276437,2.64739,0.0,0.0
-4.1919,5.88678,-4.23205,0.89562,0.0,0.0
1.29255,-3.02709,0.736848,-6.90037,0.0,1.0
-8.76533,5.51491,-2.30695,2.96834,0.0,1.0
0.486068,-9.77944,4.96546,3.31164,0.0,0.0
0.80707,-4.20023,5.09659,-3.64621,0.0,0.0
-3.29631,1.5784,-5.5959,-3.97732,0.0,0.0
3.94506,0.199923,-3.93327,-0.689363,0.0,1.0
-2.08639,0.299493,0.406088,-1.63894,0.0,0.0
-2.167,4.27546,-0.907061,-7.86546,0.0,1.0
-8.02519,8.86375,-3.618,-0.590891,0.0,1.0
2.14236,2.4367,-0.767101,-3.48299,0.0,0.0
8.64236,-0.640197,0.220616,1.99077,0.0,0.0
4.87277,2.19807,-2.70703,6.52077,0.0,0.0
-3.65434,-0.0344352,-2.34726,4.28828,0.0,1.0
4.63855,-4.97084,5.01453,1.98264,0.0,1.0
4.05481,-0.800533,0.308587,-0.456331,0.0,0.0
2.39802,-0.0511442,-0.790202,1.65904,0.0,0.0
1.04059,-0.994446,1.82341,1.64234,0.0,1.0
1.23507,0.562849,-1.01601,4.41776,0.0,1.0
4.66995,-0.374758,0.126081,1.98669,0.0,0.0
3.34707,0.0152639,2.83964,-0.312033,0.0,1.0
-2.31809,0.595007,-4.69188,-8.45658,0.0,1.0
2.57581,-4.24842,-1.9406,-7.5307,0.0,1.0
0.153912,0.829427,0.173193,-0.10457,0.0,0.0
0.604151,1.72267,0.0203284,1.64292,0.0,0.0
2.11218,-2.42736,0.137896,-1.37381,0.0,1.0
19.1285,-4.1181,-0.934537,3.89509,0.0,0.0
4.54488,3.93936,1.17196,-0.657083,0.0,0.0
-0.141959,0.943022,0.578469,-1.27661,0.0,1.0
-2.31875,-2.45412,-0.537396,0.959061,0.0,1.0
3.03345,7.56948,2.80565,1.56936,0.0,1.0
0.0166114,-7.49183,-2.19716,-1.32985,0.0,1.0
3.6602,7.64605,0.389962,0.0122542,0.0,0.0
6.93153,-1.4024,-1.47474,2.83608,0.0,0.0
1.44343,-2.38522,-5.75864,-2.31471,0.0,1.0
1.42842,2.39393,2.27834,-0.206322,0.0,0.0
0.187335,3.63104,1.8529,-1.30112,0.0,1.0
1.28582,-0.186515,1.35867,1.68776,0.0,1.0
0.341874,1.22267,-0.294612,1.04612,0.0,0.0
1.79303,-2.06662,-0.414461,4.63176,0.0,0.0
-1.46239,-3.27549,-1.66711,0.107574,0.0,1.0
2.24709,-1.71264,1.42824,-0.091993,0.0,0.0
3.48621,3.93048,1.02532,-1.73061,0.0,0.0
2.99459,-2.59606,0.989114,-0.637792,0.0,0.0
4.75495,3.24308,-3.12664,-1.69202,0.0,0.0
3.52514,0.770379,-1.19475,-0.521691,0.0,1.0
0.500785,-1.50184,-1.99999,3.00976,0.0,1.0
0.445749,-0.201593,0.582553,-0.673287,0.0,0.0
-3.0616,0.433275,-1.17609,1.31679,0.0,1.0
1.92225,-0.268851,-0.731127,0.227002,0.0,0.0
-2.13734,-0.951811,2.62363,-3.41078,0.0,1.0
3.01753,0.834313,1.37388,-2.35386,0.0,1.0
-2.12821,1.68087,-1.20825,-0.688864,0.0,1.0
3.00528,3.38162,1.65456,1.09428,0.0,0.0
3.53837,-0.962342,1.60067,0.94252,0.0,0.0
1.52325,9.28038,0.6461,-2.6177,0.0,1.0
1.42771,-1.67294,-0.692536,-0.165278,0.0,1.0
-3.42249,-9.55005,-2.65746,3.29931,0.0,0.0
10.2722,5.44131,-10.0227,3.30748,0.0,0.0
-1.97955,0.89109,-3.4384,-0.532037,0.0,1.0
0.907338,-0.286606,-0.490572,-1.23854,0.0,0.0
-5.97099,0.00801098,-2.75505,-2.11518,0.0,0.0
-2.73257,-1.56943,-0.194118,0.386773,0.0,1.0
7.62666,-7.49806,-1.20445,2.46054,0.0,0.0
-3.56052,-5.3354,1.30455,0.404366,0.0,1.0
0.348457,-0.70046,-3.15175,-3.69789,0.0,1.0
2.1866,-5.43852,-1.7649,-0.667144,0.0,1.0
-4.1505,2.87302,-1.4542,2.63485,0.0,1.0
-16.1006,2.69833,-1.87179,1.93918,0.0,0.0
1.97441,-1.23014,2.51514,-1.14087,0.0,1.0
-6.49664,-7.55814,0.617208,-6.43602,0.0,0.0
-3.06146,-3.70413,1.59425,-5.68399,0.0,1.0
2.08193,0.0992486,-0.0447981,0.332391,0.0,0.0
1.26925,-1.16526,-0.0919691,0.899089,0.0,1.0
-4.04424,1.29752,-4.28136,-3.22011,0.0,1.0
-6.23858,-0.989606,-2.52521,-1.85461,0.0,0.0
-2.63237,0.510869,3.01247,4.9614,0.0,0.0
-5.29054,-6.4282,0.116527,-3.10284,0.0,0.0
7.31085,-6.33155,2.7337,1.30657,0.0,1.0
4.99851,3.31308,-0.295638,-0.189003,0.0,1.0
-6.74185,3.94859,-6.26581,3.0766,0.0,0.0
4.25299,-3.40777,-0.377212,6.82319,0.0,1.0
1.82953,2.36157,-1.44885,0.293413,0.0,0.0
1.82467,-0.452896,-3.45507,-4.21421,0.0,1.0
1.63192,0.906857,-5.17837,-0.818898,0.0,1.0
-1.41137,-3.65659,0.867752,5.22639,0.0,0.0
-14.8262,-2.42625,-6.03585,2.63626,0.0,0.0
-0.111953,-1.75415,-2.5235,0.656404,0.0,1.0
10.8898,1.84912,-4.62749,-9.53788,0.0,0.0
-2.13652,0.628121,0.580376,-0.279443,0.0,0.0
4.20675,-0.63219,-3.41847,1.58973,0.0,1.0
0.830176,1.69819,1.53167,-4.12285,0.0,1.0
-0.385786,3.66279,-1.58649,-4.45421,0.0,1.0
1.24932,-1.05678,-6.46824,-3.70272,0.0,1.0
6.49497,1.28123,-0.275114,-1.19077,0.0,0.0
4.55276,-7.05285,5.04941,-9.63435,0.0,1.0
2.33899,-2.00754,-0.534298,-1.96081,0.0,1.0
2.47785,-2.31877,3.60021,0.290293,0.0,1.0
1.71746,-0.590984,-1.45652,3.33646,0.0,0.0
2.86516,0.248575,-0.155919,0.421284,0.0,1.0
5.67839,-4.96056,1.1204,0.222559,0.0,0.0
-0.0505029,1.70528,-4.93598,0.842269,0.0,0.0
-6.10249,4.3072,-7.77939,4.87418,0.0,1.0
-1.01563,-2.72206,-0.952012,7.35756,0.0,0.0
-4.04364,-2.20221,0.540058,0.610218,0.0,0.0
2.99139,-0.680907,0.96062,-5.36217,0.0,0.0
-1.14637,-0.0248127,-0.552143,1.1122,0.0,0.0
-2.1811,4.48859,2.75794,-2.85044,0.0,0.0
-2.63537,0.0920657,-0.223342,1.21639,0.0,0.0
-3.98372,-0.062604,1.06162,-0.64208,0.0,1.0
1.29512,-7.29622,3.28063,-0.0714073,0.0,1.0
8.50316,-0.377806,-2.34474,3.79573,0.0,0.0
-4.46198,0.485039,1.53528,-0.000904526,0.0,1.0
3.33909,-0.378814,1.86472,-1.07386,0.0,1.0
-7.87592,4.51677,-7.57132,-1.46676,0.0,1.0
18.4684,0.791715,-2.57186,4.06543,0.0,0.0
-1.94817,0.152079,3.70579,-3.11818,0.0,1.0
-1.30861,-4.59589,0.645806,0.483524,0.0,0.0
-1.33645,2.36185,-0.27137,1.6341,0.0,1.0
7.09668,0.561144,1.63013,-3.47386,0.0,1.0
3.30443,-2.17064,1.76036,-4.17043,0.0,1.0
4.89909,6.95969,3.12002,-1.75253,0.0,0.0
3.96207,-1.45166,1.01798,-0.442313,0.0,0.0
2.8893,8.27462,1.54633,5.17813,0.0,1.0
2.20486,2.11593,5.30911,-2.03667,0.0,1.0
2.9378,3.36072,-1.01135,-2.92934,0.0,1.0
8.84544,-0.164864,0.579355,2.08074,0.0,0.0
1.54343,-0.136975,-0.803474,0.551025,0.0,1.0
11.3266,-4.98285,2.41516,1.00981,0.0,0.0
-2.68957,6.15694,-4.55802,7.33115,0.0,1.0
2.18403,1.1369,2.74509,0.315734,0.0,1.0
1.94501,-3.17978,4.05728,8.05289,0.0,1.0
6.83014,-0.30284,-3.40286,4.80677,0.0,0.0
-3.50476,5.49377,1.32743,-1.35155,0.0,1.0
0.185339,4.4702,-6.1028,-0.633118,0.0,0.0
0.813123,-5.06117,3.10899,1.64475,0.0,0.0
1.79264,-2.81902,0.985653,-3.54401,0.0,1.0
-4.16792,4.75472,-1.03472,-1.05382,0.0,1.0
2.50806,2.63229,-0.57417,-1.84254,0.0,1.0
-0.836976,6.86244,3.24271,-2.35645,0.0,1.0
7.21848,3.28901,-6.70246,3.93165,0.0,0.0
-1.54829,-0.633884,0.610948,-0.143509,0.0,0.0
0.916055,6.40826,-3.09476,-0.902628,0.0,1.0
